Avg EMG - Pod01,Avg EMG - Pod02,Avg EMG - Pod03,Avg EMG - Pod04,Avg EMG - Pod05,Avg EMG - Pod06,Avg EMG - Pod07,Avg EMG - Pod08,Start Timestamp
14,23,8,13,2,5,6,6,10,6,17,8,5,8,2020-10-21 18:12:47.192
14,4,32,18,2,5,6,6,9,6,10,4,5,8,2020-10-21 18:12:47.199
13,40,2,15,8,6,5,8,9,11,2,5,2020-10-21 18:12:47.207
10,4,40,8,15,4,5,4,2,9,8,11,2,5,2,2020-10-21 18:12:47.213
12,2,40,6,12,6,4,8,4,8,6,4,2,2020-10-21 18:12:47.220
11,8,36,6,10,8,8,5,2,6,6,6,6,4,6,2020-10-21 18:12:47.228
10,8,28,8,5,6,9,6,5,6,4,8,4,8,2020-10-21 18:12:47.236
10,8,26,4,5,6,8,4,4,6,2,5,4,2020-10-21 18:12:47.244
7,25,4,5,8,8,4,5,2,5,8,3,2,2020-10-21 18:12:47.250
6,4,24,8,7,2,7,4,4,4,6,2,3,6,2020-10-21 18:12:47.257
8,28,6,4,5,3,4,3,2,6,3,4,2020-10-21 18:12:47.262
9,27,8,4,4,4,6,3,8,2,2,5,4,5,2020-10-21 18:12:47.270
11,6,26,6,4,6,2,4,2,5,4,6,2,2020-10-21 18:12:47.277
16,4,23,2,14,6,5,8,5,2,2,4,8,7,4,2020-10-21 18:12:47.282
18,19,4,24,6,4,5,2,2,6,4,6,8,4,2020-10-21 18:12:47.289
18,2,13,24,6,4,4,8,3,2,4,9,6,2020-10-21 18:12:47.296
17,8,19,2,27,5,8,3,2,3,6,7,8,6,2020-10-21 18:12:47.302
17,4,23,6,30,4,4,2,3,6,3,8,9,2,8,4,2020-10-21 18:12:47.308
13,8,26,2,21,4,3,6,3,6,6,11,6,7,2,2020-10-21 18:12:47.315
10,4,33,4,11,6,4,8,3,5,4,11,6,2,2020-10-21 18:12:47.321
8,4,43,2,11,2,6,6,3,4,6,10,8,7,4,2020-10-21 18:12:47.329
7,6,42,12,4,5,6,2,6,6,4,9,8,6,2020-10-21 18:12:47.375
6,8,40,8,13,6,4,6,2,2,8,2,7,2,9,4,2020-10-21 18:12:47.389
7,43,6,16,2,4,6,1,4,7,6,5,8,9,2,2020-10-21 18:12:47.399
6,34,19,2,4,4,1,4,8,4,7,4,14,2,2020-10-21 18:12:47.405
9,8,26,4,21,4,6,2,10,2,10,4,17,4,2020-10-21 18:12:47.412
13,6,20,6,19,4,6,6,2,8,9,8,11,8,20,6,2020-10-21 18:12:47.420
17,4,14,8,17,8,8,6,3,6,9,4,13,2,19,6,2020-10-21 18:12:47.432
16,4,11,6,19,4,9,2,3,8,9,4,14,2,20,6,2020-10-21 18:12:47.442
16,4,16,2,21,4,8,2,3,8,10,8,15,2,15,8,2020-10-21 18:12:47.449
12,18,19,6,7,4,3,8,10,4,12,4,11,2020-10-21 18:12:47.456
7,6,19,8,17,8,6,6,3,8,10,9,6,5,4,2020-10-21 18:12:47.460
3,4,18,4,18,6,8,4,2,10,4,7,8,4,2020-10-21 18:12:47.466
4,14,4,16,2,10,8,5,2,10,4,6,4,3,6,2020-10-21 18:12:47.477
4,8,10,4,12,8,11,4,5,8,8,5,8,3,8,2020-10-21 18:12:47.483
5,2,7,2,14,4,11,4,5,8,6,4,7,6,3,2,2020-10-21 18:12:47.490
6,4,7,14,6,11,2,5,8,6,4,7,8,3,4,2020-10-21 18:12:47.497
7,4,10,12,2,8,8,5,4,5,6,7,5,2020-10-21 18:12:47.504
9,6,23,13,2,5,8,5,8,3,8,7,4,6,2020-10-21 18:12:47.512
10,2,34,2,14,4,5,2,4,8,4,4,7,7,2020-10-21 18:12:47.519
10,8,45,4,15,6,4,6,3,8,5,6,6,8,8,2020-10-21 18:12:47.524
10,6,53,6,18,2,4,2,2,8,4,7,8,8,8,2020-10-21 18:12:47.532
9,2,50,17,8,3,2,2,4,2,7,4,7,2,2020-10-21 18:12:47.538
6,4,36,8,15,4,3,6,0,4,4,6,5,2,2020-10-21 18:12:47.544
5,25,4,13,8,3,8,0,6,3,8,4,6,3,6,2020-10-21 18:12:47.551
4,6,22,6,11,8,5,2,1,3,6,4,4,2,2020-10-21 18:12:47.558
4,2,19,8,9,8,6,6,1,4,3,4,4,2,2,6,2020-10-21 18:12:47.564
6,26,10,7,8,1,2,3,4,2,2,4,2020-10-21 18:12:47.570
7,2,36,2,9,2,8,2,1,2,6,4,6,3,6,2020-10-21 18:12:47.577
7,6,38,4,7,4,8,6,2,2,4,6,7,2,4,4,2020-10-21 18:12:47.583
7,32,6,7,8,3,2,6,6,8,6,5,8,2020-10-21 18:12:47.591
6,6,33,9,8,7,3,6,4,7,6,6,2,2020-10-21 18:12:47.599
4,8,27,6,12,5,8,4,8,6,8,8,7,6,2020-10-21 18:12:47.605
3,8,17,8,13,8,4,6,6,6,7,9,4,6,6,2020-10-21 18:12:47.612
5,4,20,4,17,4,4,6,6,5,6,7,2,5,6,2020-10-21 18:12:47.618
7,23,20,2,4,2,6,6,4,2,5,7,2020-10-21 18:12:47.624
11,27,19,6,3,8,7,4,6,6,4,6,8,2020-10-21 18:12:47.631
13,6,35,21,6,6,4,5,6,4,6,5,2,6,6,2020-10-21 18:12:47.637
16,2,43,23,6,9,4,2,4,6,4,6,8,2020-10-21 18:12:47.644
16,38,8,23,8,2,8,3,6,4,2,7,6,2020-10-21 18:12:47.652
15,2,35,2,22,8,8,4,1,6,2,8,4,6,5,4,2020-10-21 18:12:47.664
11,8,22,8,21,2,9,1,2,2,4,3,8,5,4,2020-10-21 18:12:47.672
10,2,15,6,19,4,7,8,1,1,6,4,8,5,8,2020-10-21 18:12:47.682
9,2,15,8,14,4,6,2,1,8,2,4,7,4,6,8,2020-10-21 18:12:47.690
9,2,23,8,11,6,7,2,3,4,2,9,2,6,6,2020-10-21 18:12:47.696
9,2,29,8,12,6,5,8,3,5,8,9,2,5,4,2020-10-21 18:12:47.702
10,8,47,4,16,5,6,3,2,6,4,10,4,2,2020-10-21 18:12:47.709
12,4,65,19,4,5,4,3,4,7,10,8,3,2,2020-10-21 18:12:47.716
12,4,70,6,20,8,4,4,2,8,5,4,8,4,2020-10-21 18:12:47.722
12,2,63,2,21,4,5,2,2,2,3,8,6,8,5,4,2020-10-21 18:12:47.730
12,6,57,2,17,8,7,2,6,2,2,7,2,5,8,2020-10-21 18:12:47.739
9,6,41,12,4,6,8,3,4,4,8,5,6,6,2,2020-10-21 18:12:47.747
7,26,2,8,4,9,3,4,8,4,4,6,2020-10-21 18:12:47.755
5,4,16,9,6,12,4,2,4,5,4,5,2,4,6,2020-10-21 18:12:47.762
3,6,29,8,11,6,10,8,2,8,6,2,3,8,3,2020-10-21 18:12:47.768
3,6,29,2,14,8,8,8,2,6,6,3,6,3,4,2020-10-21 18:12:47.775
5,4,27,2,17,4,7,6,1,8,2,6,4,6,3,4,2020-10-21 18:12:47.781
7,2,33,2,20,4,5,6,3,2,2,5,4,6,2020-10-21 18:12:47.787
9,8,29,6,25,4,4,2,4,8,3,5,6,5,2,2020-10-21 18:12:47.794
11,4,16,28,4,7,4,5,2,6,5,8,6,2020-10-21 18:12:47.800
11,2,16,8,30,2,11,5,8,3,2,4,8,6,2020-10-21 18:12:47.806
11,2,17,4,28,8,11,2,5,8,5,8,4,6,4,2020-10-21 18:12:47.813
10,8,8,6,25,6,9,8,4,8,8,2,3,4,5,2,2020-10-21 18:12:47.821
8,6,11,2,20,8,7,8,3,6,7,8,3,2,4,4,2020-10-21 18:12:47.826
8,6,14,6,18,4,8,3,8,4,2,8,3,4,2020-10-21 18:12:47.833
7,6,15,4,12,6,2,2,1,8,7,8,3,4,2,6,2020-10-21 18:12:47.839
5,8,19,4,12,4,4,1,6,5,8,4,8,1,8,2020-10-21 18:12:47.846
4,23,4,11,4,6,6,1,4,3,8,6,2,1,4,2020-10-21 18:12:47.852
3,2,25,6,10,4,8,8,1,2,3,7,2,2,2020-10-21 18:12:47.859
5,4,25,9,8,11,2,1,4,3,2,9,2,2,2020-10-21 18:12:47.864
5,6,28,2,10,2,11,1,6,3,2,8,6,3,4,2020-10-21 18:12:47.870
7,8,23,4,9,6,11,4,2,3,8,9,4,6,2,2020-10-21 18:12:47.877
9,4,28,4,11,9,2,2,2,4,2,9,4,9,2020-10-21 18:12:47.887
11,33,4,12,4,7,2,4,4,6,9,4,7,6,2020-10-21 18:12:47.894
7,6,36,2,10,4,8,1,8,3,6,9,9,4,2020-10-21 18:12:47.900
8,34,8,9,4,4,1,8,6,8,12,4,10,6,2020-10-21 18:12:47.909
7,38,4,7,4,2,1,4,8,8,13,6,10,2,2020-10-21 18:12:47.917
6,6,32,2,3,8,2,2,1,2,11,15,6,8,4,2020-10-21 18:12:47.924
7,31,4,9,6,6,6,1,8,11,2,14,6,9,2,2020-10-21 18:12:47.934
8,27,8,10,4,6,8,1,8,12,2,14,2,7,8,2020-10-21 18:12:47.942
8,2,27,2,11,4,7,4,1,8,10,4,11,4,6,4,2020-10-21 18:12:47.949
7,8,23,6,12,8,7,8,2,7,4,8,8,5,2020-10-21 18:12:47.963
7,4,20,14,2,8,2,2,2,4,4,6,2,4,6,2020-10-21 18:12:47.975
5,4,10,4,6,2,3,8,1,6,3,8,5,2,4,2,2020-10-21 18:12:47.985
4,8,16,8,7,8,3,4,1,8,2,4,4,6,3,8,2020-10-21 18:12:47.992
4,2,23,2,9,4,3,2,1,4,3,4,2020-10-21 18:12:48.004
4,2,32,6,10,6,2,8,2,0,8,3,2,3,2,2020-10-21 18:12:48.012
7,2,36,8,14,2,3,1,6,1,2,4,3,2,2020-10-21 18:12:48.026
7,6,38,4,14,2,8,1,4,0,6,3,3,2,2020-10-21 18:12:48.034
7,2,30,12,6,2,2,1,2,0,8,3,3,2,2020-10-21 18:12:48.041
8,2,23,6,13,6,2,8,1,2,2,2,4,8,3,2,2020-10-21 18:12:48.048
9,2,17,2,14,6,3,4,1,2,3,6,6,6,3,6,2020-10-21 18:12:48.060
7,21,4,15,3,4,1,4,4,7,6,3,2,2020-10-21 18:12:48.066
6,8,22,18,6,3,8,1,6,4,6,9,2,8,2020-10-21 18:12:48.076
6,6,22,6,22,2,4,2,1,8,5,2,10,4,2,6,2020-10-21 18:12:48.083
5,19,4,20,3,8,1,6,4,2,8,8,2,8,2020-10-21 18:12:48.099
5,6,27,4,22,6,3,4,1,6,2,8,6,6,2,4,2020-10-21 18:12:48.106
6,4,30,23,4,3,2,1,8,2,5,2,2,4,2020-10-21 18:12:48.115
6,31,4,19,8,6,2,2,2,2,5,4,2,2020-10-21 18:12:48.126
9,6,37,6,18,6,5,8,3,2,2,4,3,8,5,8,2020-10-21 18:12:48.133
13,2,45,6,20,8,5,4,6,3,3,8,5,6,2020-10-21 18:12:48.151
11,2,36,6,15,2,5,6,4,2,3,4,4,2,6,2020-10-21 18:12:48.159
9,29,4,9,4,7,4,4,4,5,8,7,2020-10-21 18:12:48.170
9,4,30,2,8,6,5,8,3,6,4,4,5,8,5,2,2020-10-21 18:12:48.184
5,8,25,2,5,2,7,4,2,2,3,8,6,6,3,4,2020-10-21 18:12:48.203
2,2,20,2,1,8,9,0,8,3,2,7,4,2,8,2020-10-21 18:12:48.212
2,2,24,2,8,9,1,8,3,7,1,6,2020-10-21 18:12:48.228
2,4,26,4,8,2,2,6,2,2,5,4,1,6,2020-10-21 18:12:48.235
2,6,21,2,4,2,6,6,3,8,2,3,8,2,6,2020-10-21 18:12:48.241
2,8,17,4,4,6,5,6,5,2,4,2,4,3,2020-10-21 18:12:48.248
2,6,22,2,7,6,4,4,5,2,6,2,5,4,2020-10-21 18:12:48.254
6,4,25,4,7,4,6,6,6,5,6,2,7,8,2020-10-21 18:12:48.261
10,2,28,6,6,4,4,8,8,2,7,4,10,4,7,2,2020-10-21 18:12:48.268
10,4,32,4,8,5,2,6,8,7,4,11,8,6,8,2020-10-21 18:12:48.275
10,6,34,4,12,4,5,6,5,6,7,4,12,2,7,2020-10-21 18:12:48.281
11,2,27,8,14,2,6,2,5,6,7,6,11,6,5,4,2020-10-21 18:12:48.290
7,6,19,8,18,2,5,6,3,2,5,8,7,8,3,8,2020-10-21 18:12:48.301
3,4,15,4,17,8,5,4,1,2,3,4,3,8,4,2020-10-21 18:12:48.309
2,8,17,2,16,2,5,8,1,8,2,8,2,6,3,4,2020-10-21 18:12:48.315
2,19,16,4,5,6,1,8,3,2,2,2,6,2020-10-21 18:12:48.321
1,6,22,6,11,8,6,4,1,8,3,2,2,2,4,2020-10-21 18:12:48.329
3,24,2,7,5,8,1,8,3,2,3,5,4,2020-10-21 18:12:48.336
5,22,2,6,6,4,8,1,4,3,8,4,5,2,2020-10-21 18:12:48.350
5,8,19,6,2,4,8,1,4,4,3,8,6,6,2020-10-21 18:12:48.358
10,4,26,2,6,8,5,2,1,8,3,8,4,8,2,2020-10-21 18:12:48.364
14,6,31,6,12,2,4,6,2,2,3,6,3,8,6,8,2020-10-21 18:12:48.371
13,4,30,8,14,6,4,4,2,4,3,2,8,5,4,2020-10-21 18:12:48.377
12,2,30,17,4,2,2,6,2,4,1,8,6,2,2020-10-21 18:12:48.382
11,2,34,2,17,2,3,2,2,2,2,1,8,6,2020-10-21 18:12:48.389
6,6,29,8,11,8,2,4,1,8,1,2,1,6,5,4,2020-10-21 18:12:48.397
3,4,23,6,2,1,8,1,8,0,4,1,8,7,2,2020-10-21 18:12:48.403
4,2,22,8,3,8,1,8,1,6,1,2,4,9,2020-10-21 18:12:48.410
5,22,6,1,4,1,8,1,4,2,6,2,10,2,2020-10-21 18:12:48.416
6,8,18,6,1,2,1,6,1,4,3,8,6,11,4,2020-10-21 18:12:48.423
9,16,2,1,8,1,4,1,8,3,13,13,2020-10-21 18:12:48.432
9,8,16,2,2,6,1,1,8,3,17,10,6,2020-10-21 18:12:48.438
9,28,6,13,8,1,2,2,4,4,19,8,4,2020-10-21 18:12:48.447
9,2,39,17,8,6,4,3,8,4,4,16,6,6,2,2020-10-21 18:12:48.456
9,4,49,4,21,8,11,6,5,2,4,8,14,2,5,4,2020-10-21 18:12:48.462
10,4,50,25,6,13,5,2,5,8,10,6,3,2,2020-10-21 18:12:48.469
9,6,56,4,27,2,13,6,4,6,6,8,7,4,3,4,2020-10-21 18:12:48.476
10,52,18,4,14,3,8,5,8,4,2,3,4,2020-10-21 18:12:48.482
9,4,49,6,16,8,9,4,2,2,5,4,5,4,4,4,2020-10-21 18:12:48.489
9,42,6,15,4,5,8,2,5,4,7,4,2020-10-21 18:12:48.496
7,4,43,8,13,4,6,2,8,5,8,7,8,4,4,2020-10-21 18:12:48.512
6,6,35,6,12,2,6,2,4,2,6,8,7,5,8,2020-10-21 18:12:48.518
7,8,31,8,9,8,8,8,4,4,5,8,6,7,2,2020-10-21 18:12:48.525
9,28,7,4,11,4,4,6,4,8,5,7,2,2020-10-21 18:12:48.532
8,2,33,2,5,2,11,4,3,8,5,6,5,2,6,2,2020-10-21 18:12:48.538
6,6,30,4,6,6,9,6,2,8,5,6,6,6,2,2020-10-21 18:12:48.545
8,8,39,8,11,4,8,8,2,2,3,8,6,5,8,2020-10-21 18:12:48.551
6,4,35,2,12,8,6,4,2,6,3,8,7,2,7,2020-10-21 18:12:48.558
7,6,37,18,8,3,4,4,2,6,2,10,8,8,6,2020-10-21 18:12:48.564
10,6,34,4,24,4,2,5,4,6,4,12,8,8,8,2020-10-21 18:12:48.570
12,4,39,27,4,3,6,5,6,5,4,10,8,8,6,2020-10-21 18:12:48.578
11,4,35,28,4,5,5,4,5,6,10,8,8,6,2020-10-21 18:12:48.584
13,4,41,4,33,4,6,2,6,6,8,11,5,8,2020-10-21 18:12:48.591
10,4,33,2,30,6,7,5,6,6,8,9,2,3,2,2020-10-21 18:12:48.597
7,6,26,4,26,2,7,6,4,5,7,3,2020-10-21 18:12:48.608
6,8,20,4,20,8,7,3,6,5,2,8,2,3,2020-10-21 18:12:48.614
6,2,13,4,17,2,6,4,3,2,5,8,7,6,2,2,2020-10-21 18:12:48.622
5,2,5,6,14,2,5,2,1,6,4,4,5,8,3,2020-10-21 18:12:48.628
5,7,4,11,6,4,2,1,3,6,5,4,2,8,2020-10-21 18:12:48.635
5,2,11,8,11,2,5,1,8,3,6,5,2,6,2020-10-21 18:12:48.640
5,4,16,2,10,8,5,8,2,6,3,6,4,6,2,2,2020-10-21 18:12:48.652
5,4,21,6,8,6,6,6,3,4,3,2,6,1,8,2020-10-21 18:12:48.658
5,6,30,4,10,4,6,2,3,4,4,8,1,2,2020-10-21 18:12:48.663
5,6,30,8,12,8,4,4,4,3,6,8,4,1,4,2020-10-21 18:12:48.670
5,27,2,13,9,4,6,3,9,2,2,2,2020-10-21 18:12:48.676
4,4,24,12,8,7,6,3,6,3,4,9,8,5,2020-10-21 18:12:48.681
5,4,18,6,14,8,8,2,4,2,5,2,14,8,7,8,2020-10-21 18:12:48.687
6,2,9,8,12,8,10,5,6,5,8,19,2,8,2,2020-10-21 18:12:48.694
5,8,10,8,11,6,7,8,4,4,7,4,19,8,6,2020-10-21 18:12:48.700
5,4,11,8,10,4,5,6,3,2,9,18,8,9,2020-10-21 18:12:48.710
6,8,13,2,10,2,5,2,3,2,8,4,17,2,8,2,2020-10-21 18:12:48.716
6,4,14,2,10,4,4,6,2,6,13,7,4,2020-10-21 18:12:48.722
6,15,2,10,6,4,0,8,3,6,8,8,8,8,2020-10-21 18:12:48.729
7,6,13,4,13,5,6,1,2,2,9,8,2,2020-10-21 18:12:48.735
8,13,17,2,5,4,1,4,0,6,7,6,7,4,2020-10-21 18:12:48.741
6,4,11,8,17,6,1,4,0,6,7,6,5,4,2020-10-21 18:12:48.748
5,2,11,2,18,6,4,8,1,4,1,6,5,6,3,4,2020-10-21 18:12:48.754
4,10,6,20,2,3,6,1,4,2,6,3,6,2,2,2020-10-21 18:12:48.759
2,6,11,20,3,2,4,4,6,6,2,4,2020-10-21 18:12:48.765
2,6,13,15,3,4,2,5,8,4,2,2,2020-10-21 18:12:48.771
2,8,15,14,6,3,2,2,2,5,4,10,4,2,4,2020-10-21 18:12:48.777
2,8,19,9,8,3,2,5,2,12,6,3,2020-10-21 18:12:48.783
3,22,5,8,3,2,1,8,6,4,13,8,2,8,2020-10-21 18:12:48.789
3,4,24,3,6,2,8,1,6,8,10,3,2,2020-10-21 18:12:48.795
4,6,20,8,2,3,4,0,8,6,2,7,8,3,4,2020-10-21 18:12:48.801
4,4,15,6,9,3,8,1,5,4,6,4,3,6,2020-10-21 18:12:48.808
4,2,11,2,9,8,4,2,1,2,4,6,5,5,2020-10-21 18:12:48.814
4,8,8,6,12,4,6,2,2,4,3,8,4,4,4,4,2020-10-21 18:12:48.819
4,4,6,8,12,6,5,8,2,4,2,6,3,6,3,8,2020-10-21 18:12:48.825
3,8,9,5,2,2,6,3,4,4,7,2,2020-10-21 18:12:48.832
6,4,14,8,11,2,6,2,2,8,5,7,8,10,6,2020-10-21 18:12:48.837
9,8,21,6,13,4,7,2,3,6,6,11,6,12,4,2020-10-21 18:12:48.844
12,2,27,6,13,6,2,2,2,6,8,15,6,14,4,2020-10-21 18:12:48.850
14,2,25,4,14,2,6,4,2,6,7,17,15,2,2020-10-21 18:12:48.856
16,30,6,15,8,6,6,2,8,6,4,17,2,12,2,2020-10-21 18:12:48.862
14,4,30,6,15,4,5,4,2,6,5,2,13,2,9,4,2020-10-21 18:12:48.868
13,2,33,6,13,2,3,6,2,4,4,6,11,5,6,2020-10-21 18:12:48.874
10,4,27,6,10,2,8,2,3,4,7,2,3,6,2020-10-21 18:12:48.880
9,29,7,6,3,2,1,6,2,6,6,2,2,8,2020-10-21 18:12:48.886
7,8,23,4,8,3,6,1,4,2,6,6,4,2,2020-10-21 18:12:48.893
6,15,6,5,8,6,2,2,3,2,6,6,2,2020-10-21 18:12:48.899
4,4,6,6,14,2,8,2,6,3,8,5,6,2,6,2020-10-21 18:12:48.905
5,4,21,4,20,6,7,8,3,4,6,5,2,3,2,2020-10-21 18:12:48.915
6,4,36,2,27,7,6,3,4,5,4,4,8,4,6,2020-10-21 18:12:48.927
9,6,54,33,6,7,8,3,6,5,8,5,6,2020-10-21 18:12:48.933
10,2,55,4,34,8,6,4,4,4,8,4,4,5,2,2020-10-21 18:12:48.939
10,6,60,4,27,6,6,4,3,2,2,8,5,2020-10-21 18:12:48.945
10,2,44,8,23,2,7,6,4,6,2,6,2,6,4,8,2020-10-21 18:12:48.951
9,8,29,2,19,4,8,6,5,2,2,2,4,3,8,2020-10-21 18:12:48.957
7,2,13,2,15,6,8,2,5,1,6,1,8,2,2,2020-10-21 18:12:48.963
7,14,2,12,7,2,5,3,6,3,1,8,2020-10-21 18:12:48.969
6,4,10,2,11,8,6,5,4,5,6,4,6,3,4,2020-10-21 18:12:48.976
9,24,8,14,4,5,4,4,6,4,2,5,2020-10-21 18:12:48.982
9,8,28,6,21,6,4,2,6,4,4,8,6,6,2020-10-21 18:12:48.988
10,6,29,8,27,4,8,5,7,5,2,8,2020-10-21 18:12:48.995
10,33,4,26,2,9,2,4,2,6,8,6,4,9,4,2020-10-21 18:12:49.000
9,4,37,25,10,4,3,4,6,6,7,6,8,2020-10-21 18:12:49.006
6,2,24,19,8,9,8,3,6,6,4,8,6,6,6,2020-10-21 18:12:49.013
4,8,21,8,10,6,7,2,3,6,2,8,6,8,2020-10-21 18:12:49.019
10,34,8,16,6,8,3,2,7,2,10,2,10,2,2020-10-21 18:12:49.025
17,4,46,2,30,4,7,2,3,8,7,4,10,10,6,2020-10-21 18:12:49.031
18,42,30,8,5,4,3,4,6,2,8,6,11,2020-10-21 18:12:49.037
19,2,42,8,33,4,7,4,6,2,7,8,11,4,2020-10-21 18:12:49.043
20,4,43,6,36,8,6,4,6,6,2,7,8,4,2020-10-21 18:12:49.050
12,8,32,22,8,7,6,4,2,4,6,5,6,2,2020-10-21 18:12:49.055
6,4,18,6,10,8,8,4,3,2,3,4,2,4,5,8,2020-10-21 18:12:49.061
6,8,20,8,12,8,11,4,3,2,3,6,1,6,6,2020-10-21 18:12:49.067
8,4,22,8,15,8,12,8,3,8,4,6,3,4,6,2,2020-10-21 18:12:49.073
8,28,8,19,4,11,4,3,4,5,6,4,8,6,4,2020-10-21 18:12:49.080
9,8,32,24,2,10,4,3,2,7,5,8,5,2020-10-21 18:12:49.086
9,28,23,2,7,8,3,7,7,4,2020-10-21 18:12:49.092
9,8,31,4,23,6,7,6,3,6,6,8,8,4,2,4,2020-10-21 18:12:49.099
8,33,8,21,7,4,2,8,5,6,7,2,2,6,2020-10-21 18:12:49.105
7,4,27,2,15,7,2,3,2,4,2,6,2,8,2020-10-21 18:12:49.112
6,8,20,6,9,7,3,6,2,8,4,8,3,2020-10-21 18:12:49.123
8,4,31,8,13,6,7,2,3,6,2,4,3,6,3,2,2020-10-21 18:12:49.129
9,2,41,2,17,4,4,8,3,6,3,2,2,8,4,6,2020-10-21 18:12:49.135
8,8,35,2,17,3,6,3,6,3,6,3,8,5,4,2020-10-21 18:12:49.140
9,2,34,2,19,4,5,2,3,4,4,2,5,8,4,8,2020-10-21 18:12:49.146
9,2,43,8,20,8,5,2,2,6,4,6,6,4,6,2020-10-21 18:12:49.152
7,8,32,4,17,4,8,6,2,6,3,6,7,8,4,2020-10-21 18:12:49.159
5,6,15,4,13,4,12,2,1,8,2,2,8,4,2,4,2020-10-21 18:12:49.165
4,6,15,4,12,6,12,6,1,2,1,2,6,8,0,8,2020-10-21 18:12:49.172
3,6,15,4,11,8,13,0,6,0,2,5,2,0,6,2020-10-21 18:12:49.178
3,4,8,12,15,0,6,0,4,8,0,8,2020-10-21 18:12:49.183
3,2,7,14,12,8,1,4,0,4,3,8,1,6,2020-10-21 18:12:49.190
4,8,2,11,2,9,2,1,4,2,2,5,2,2,2,2020-10-21 18:12:49.196
4,8,7,8,9,4,7,6,1,2,4,7,2,2,2020-10-21 18:12:49.208
4,4,8,8,12,8,6,4,1,4,4,4,6,4,2,8,2020-10-21 18:12:49.214
4,6,7,8,12,2,4,6,1,2,5,2,9,3,4,2020-10-21 18:12:49.220
4,6,6,2,8,6,3,0,4,5,6,12,2,3,2,2020-10-21 18:12:49.226
3,6,8,2,8,4,3,1,4,10,4,3,2020-10-21 18:12:49.232
2,6,10,2,8,2,3,1,6,2,4,8,6,4,2,2020-10-21 18:12:49.238
4,8,15,2,4,8,2,6,2,6,2,10,2,3,4,2020-10-21 18:12:49.244
4,2,15,2,3,8,3,4,2,8,2,9,2,6,2020-10-21 18:12:49.250
3,6,15,2,2,8,4,2,3,2,7,8,2,6,2020-10-21 18:12:49.257
5,2,22,2,3,6,5,6,3,3,8,4,3,6,2020-10-21 18:12:49.262
6,21,6,6,4,5,3,6,5,4,10,4,3,8,2020-10-21 18:12:49.269
